Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°£,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,ÀüÀÏ´ëºñ,°Å·¡·®,°Å·¡´ë±Ý,´©ÀûÃ¼°á¸Åµµ¼ö·®,´©ÀûÃ¼°á¸Å¼ö¼ö·®,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,¿Ü±¹ÀÎÁÖ¹®ÇÑµµ¼ö·®,¿Ü±¹ÀÎÁÖ¹®°¡´É¼ö·®,¿Ü±¹ÀÎÇöº¸À¯¼ö·®,¿Ü±¹ÀÎÇöº¸À¯ºñÀ²,¼öÁ¤ÁÖ°¡ÀÏÀÚ,¼öÁ¤ÁÖ°¡ºñÀ²,±â°ü¼ø¸Å¼ö·®,±â°ü´©Àû¼ø¸Å¼ö·®,µî¶ôÁÖ¼±,µî¶ôºñÀ²,¿¹Å¹±Ý,ÁÖ½ÄÈ¸ÀüÀ²
A338220,ºä³ë,20230622,1023,31850,32000,31800,32000,0,1447,46155000,180711,88199,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1022,31850,31850,31750,31750,0,936,29763000,180667,86796,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1021,31850,31850,31800,31800,0,1744,55463000,179743,86784,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1020,31950,31950,31850,31850,0,2719,86632000,178078,86705,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1019,32000,32000,31900,31900,0,1303,41611000,175569,86495,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1018,31950,32000,31950,32000,0,761,24341000,174470,86291,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1017,31950,32000,31950,31950,0,1039,33211000,174255,85745,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1016,31950,32000,31950,32000,0,2182,69816000,173514,85447,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1015,31900,32000,31900,32000,0,3430,109603000,172469,84310,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1014,31850,31900,31850,31850,0,1306,41629000,172425,80924,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1013,31900,31900,31850,31900,0,609,19427000,171786,80257,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1012,31850,31900,31800,31900,0,482,15357000,171784,79650,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1011,31850,31900,31800,31850,0,941,29943000,171783,79169,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1010,31750,31900,31750,31850,0,2247,71521000,171018,78993,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1009,31800,31800,31700,31750,0,1887,59876000,170749,77015,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1008,31700,31800,31700,31800,0,584,18545000,169637,76240,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1007,31650,31800,31600,31700,0,596,18877000,169454,75839,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1006,31700,31700,31650,31650,0,628,19879000,169207,75490,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1005,31700,31700,31700,31700,0,978,31003000,168738,75331,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1004,31650,31700,31650,31700,0,1083,34281000,168738,74353,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1003,31700,31700,31650,31700,0,925,29314000,167883,74125,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1002,31750,31850,31650,31650,0,3205,101712000,167556,73527,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1001,31650,31750,31600,31750,0,4475,141839000,165508,72370,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,1000,31550,31700,31550,31650,0,3011,95276000,165313,68090,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,959,31400,31600,31400,31600,0,2874,90680000,164319,66073,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,958,31450,31500,31400,31400,0,691,21742000,164042,63476,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,957,31300,31450,31300,31450,0,1642,51543000,163613,63214,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,956,31300,31300,31250,31300,0,533,16671000,163256,61929,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,955,31300,31350,31200,31300,0,2768,86528000,162733,61919,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,954,31300,31300,31250,31300,0,3656,114261000,161258,60626,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,953,31400,31400,31250,31300,0,3663,114652000,157813,60415,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,952,31450,31450,31300,31300,0,1898,59575000,154481,60084,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,951,31350,31500,31350,31450,0,1297,40799000,152737,59930,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,950,31400,31450,31350,31350,0,1571,49318000,152145,59225,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,949,31400,31450,31400,31400,0,900,28276000,150905,58894,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,948,31450,31450,31400,31400,0,1393,43779000,150307,58592,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,947,31350,31450,31300,31450,0,1668,52409000,149586,57920,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,946,31300,31350,31300,31350,0,714,22369000,149328,56510,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,945,31250,31350,31200,31300,0,1938,60649000,149045,56079,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,944,31050,31250,31050,31250,0,1888,58762000,148398,54788,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,943,31050,31150,31000,31100,0,2220,68993000,147997,53301,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,942,30950,31050,30950,31000,0,2479,76848000,146791,52287,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,941,31100,31100,30950,30950,0,15554,482418000,144898,51701,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,940,31200,31200,31050,31100,0,3715,115580000,130643,50402,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,939,31300,31300,31150,31200,0,2017,62949000,127649,49681,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,938,31200,31300,31150,31250,0,4048,126366000,126150,49163,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,937,31100,31200,31050,31150,0,2331,72516000,125191,46074,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,936,31200,31200,31050,31050,0,8947,278218000,124086,44848,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,935,31150,31200,31100,31200,0,3936,122654000,115909,44078,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,934,31200,31250,31100,31150,0,4625,144145000,113943,42108,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,933,31200,31250,31200,31200,0,5474,170801000,109858,41568,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,932,31550,31550,31200,31200,0,7348,229901000,104688,41264,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,931,31300,31550,31300,31500,0,2179,68520000,98079,40525,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,930,31400,31400,31300,31300,0,6245,195614000,97605,38820,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,929,31500,31550,31300,31350,0,11739,368951000,92755,37425,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,928,31650,31650,31500,31500,0,8994,283851000,81995,36446,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,927,31800,31800,31600,31600,0,3592,113880000,73611,35836,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,926,31850,31850,31750,31800,0,931,29569000,70338,35517,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,925,32050,32050,31750,31750,0,8582,274183000,69477,35447,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,924,32050,32100,32000,32050,0,1682,53920000,61250,35092,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,923,32100,32100,32050,32100,0,284,9109000,60121,34539,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,922,32050,32100,32000,32100,0,1536,49208000,59990,34386,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,921,32050,32050,32000,32050,0,2174,69621000,58907,33933,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,920,32000,32050,32000,32000,0,2752,88097000,57982,32684,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,919,31900,32000,31900,32000,0,1831,58516000,56016,31898,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,918,31600,31850,31600,31850,0,3037,96316000,55518,30565,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,917,31600,31650,31600,31600,0,2758,87154000,54947,28099,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,916,31650,31650,31550,31650,0,3314,104705000,52248,28040,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,915,31700,31700,31650,31650,0,2013,63729000,49265,27709,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,914,31600,31700,31550,31700,0,2772,87653000,47459,27502,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,913,31850,31850,31550,31600,0,6560,207734000,45491,26698,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,912,31750,31850,31700,31800,0,3738,118714000,40095,25534,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,911,32000,32000,31750,31750,0,2119,67430000,36963,24928,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,910,32050,32150,31850,32000,0,2416,77316000,34966,24806,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,909,32200,32200,32000,32200,0,3198,102610000,32854,24502,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,908,32250,32300,32100,32200,0,4757,153306000,30979,23179,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,907,32200,32450,32200,32250,0,7719,249566000,27883,21518,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,906,31850,32200,31800,32200,0,2971,94895000,23567,18115,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,905,31800,31900,31700,31800,0,2091,66450000,22612,16099,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,904,31650,31750,31600,31700,0,3398,107607000,21254,15366,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,903,31650,31650,31500,31600,0,8901,281050000,19448,13774,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,902,31650,31800,31600,31650,0,5162,163459000,13894,10427,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230622,901,32150,32200,31650,31800,0,19484,624129000,9512,9647,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1530,32950,32950,32950,32950,0,24607,810800000,639461,510562,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1520,33300,33350,33250,33300,0,2374,79052000,639461,486720,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1519,33350,33400,33300,33350,0,2041,68053000,638270,485537,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1518,33350,33400,33350,33400,0,1347,44943000,636544,485222,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1517,33350,33400,33300,33350,0,2032,67728000,635599,484820,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1516,33350,33450,33350,33350,0,1587,52980000,634026,484361,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1515,33400,33400,33350,33350,0,1591,53108000,632762,484038,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1514,33400,33400,33350,33350,0,543,18113000,632134,483075,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1513,33400,33400,33350,33350,0,1035,34540000,631669,482997,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1512,33400,33450,33350,33400,0,1002,33455000,631081,482550,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1511,33450,33450,33400,33400,0,943,31505000,630327,482302,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1510,33500,33500,33400,33450,0,2724,91043000,629557,482129,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1509,33500,33500,33350,33500,0,2723,91005000,627275,481687,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1508,33600,33600,33450,33450,0,2174,72849000,626225,480014,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1507,33550,33600,33500,33550,0,2819,94574000,624317,479748,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1506,33550,33600,33550,33600,0,876,29420000,622056,479190,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1505,33600,33650,33550,33550,0,702,23575000,621776,478594,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1504,33600,33650,33600,33600,0,1987,66770000,621472,478196,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1503,33650,33700,33600,33600,0,4397,147842000,619782,477899,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1502,33550,33700,33550,33700,0,5800,195107000,617013,476271,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1501,33500,33600,33500,33600,0,4305,144433000,616795,470689,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1500,33450,33550,33400,33550,0,3157,105689000,615574,467605,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1459,33350,33450,33350,33450,0,1253,41851000,614932,465090,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1458,33350,33400,33350,33400,0,3383,112894000,614901,463868,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1457,33350,33400,33350,33350,0,649,21663000,612937,462449,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1456,33250,33350,33250,33350,0,1426,47489000,612680,462057,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1455,33250,33300,33250,33250,0,412,13716000,612386,460925,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1454,33250,33300,33250,33250,0,1445,48060000,612324,460575,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1453,33350,33350,33300,33300,0,520,17322000,611473,459981,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1452,33350,33400,33300,33350,0,879,29320000,611146,459788,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1451,33450,33450,33300,33300,0,2614,87280000,610767,459288,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1450,33250,33450,33250,33450,0,2810,93682000,609964,457477,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1449,33200,33250,33200,33250,0,283,9398000,609572,455059,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1448,33150,33200,33150,33200,0,3049,101108000,609371,454977,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1447,33050,33100,33050,33100,0,400,13238000,608964,452335,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1446,33050,33100,33050,33100,0,792,26193000,608727,452172,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1445,33000,33050,33000,33050,0,1199,39608000,608282,451825,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1444,32900,33000,32900,32950,0,804,26508000,607964,450944,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1443,32850,33000,32850,33000,0,2034,66954000,607775,450329,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1442,32850,32900,32850,32900,0,4357,143213000,606629,449441,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1441,33000,33000,32850,32850,0,11074,364361000,604803,446910,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1440,33000,33050,32950,32950,0,971,32040000,596169,444470,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1439,33000,33000,32950,33000,0,1831,60377000,595374,444294,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1438,33050,33050,32950,32950,0,2338,77143000,594193,443644,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1437,33050,33100,33000,33000,0,1265,41795000,592195,443304,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1436,33100,33100,33050,33050,0,1040,34381000,591010,443224,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1435,33100,33150,33050,33050,0,1424,47087000,590009,443185,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1434,33050,33100,33050,33100,0,31,1025000,588872,442898,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1433,33100,33150,33100,33100,0,984,32574000,588843,442896,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1432,33100,33150,33100,33100,0,355,11761000,587938,442817,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1431,33050,33100,33050,33100,0,295,9759000,587781,442619,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1430,33150,33150,33050,33050,0,1016,33678000,587678,442427,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1429,33100,33150,33050,33150,0,338,11182000,587136,441953,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1428,33050,33100,33050,33100,0,1075,35535000,586952,441799,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1427,33050,33150,33050,33050,0,572,18924000,585954,441722,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1426,33050,33100,33000,33100,0,710,23492000,585481,441623,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1425,33000,33050,33000,33050,0,310,10230000,585231,441163,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1424,33050,33050,33000,33000,0,402,13267000,584924,441160,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1423,33000,33050,33000,33000,0,454,14986000,584525,441157,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1422,33000,33050,33000,33050,0,346,11427000,584129,441099,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1421,33000,33050,33000,33000,0,564,18612000,583956,440926,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1420,33000,33000,33000,33000,0,283,9339000,583393,440925,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1419,33000,33050,32950,33050,0,370,12218000,583110,440925,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1418,33000,33000,33000,33000,0,586,19338000,582939,440726,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1417,33000,33050,33000,33000,0,65,2146000,582353,440726,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1416,33000,33050,33000,33000,0,534,17627000,582290,440724,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1415,32950,33000,32950,33000,0,980,32336000,581869,440611,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1414,33000,33000,32950,33000,0,819,27008000,581445,440055,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1413,33050,33050,32950,33000,0,4863,160475000,581055,439626,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A338220,ºä³ë,20230621,1412,33050,33100,33050,33100,0,780,25795000,576336,439482,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
